huid,Block2020,blockid,bgid,tractid,FIPScounty,numprec,ownershp,race,hispan,family,vacancy,gqtype,incomegroup,hhinc,randincome,poverty,BLOCKID20_str,huicounter1,huicounter2,huicounter3,ownershp1,ownershp2,ownershp3,strctid,strctid_flagsetrm,strctid_Block2020_flagsetrm,addrptid,fd_id_bid,huestimate,huicounter_addpt,placeNAME20,x,y,occtype,geometry,index_right,Site_ID,Site_Name,benz_ppb_p100_ppb,Race Ethnicity
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-483048021-86273VCX+4XJ-2-2-3-3,,,,,,RES1-1SNB,POINT (-94.100121 30.07033),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,
B482450019001011H007,482450019001011,482450019001011,482450019001,48245001900,48245.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,13.0,5.0,117875.0,0.0,B482450019001011,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483048022-86273VCX+3XQ-4-4-4-3,1.0,1.0,ST00nsi-483048022-86273VCX+3XQ-4-4-4-3AP000000,nsi-483048022-86273VCX+3XQ-4-4-4-3,1.0,1.0,Beaumont,-94.100009,30.070214,RES1-1SNB,POINT (-94.100009 30.070214),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"4 Asian alone, Not Hispanic"
B482450019001014H002,482450019001014,482450019001014,482450019001,48245001900,48245.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,224111.0,0.0,B482450019001014,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483048023-86273V9X+XM6-2-2-3-2,1.0,1.0,ST00nsi-483048023-86273V9X+XM6-2-2-3-2AP000000,nsi-483048023-86273V9X+XM6-2-2-3-2,2.0,1.0,Beaumont,-94.100871,30.0699,RES1-2SNB,POINT (-94.100871 30.0699),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"1 White alone, Not Hispanic"
B482450019001014H009,482450019001014,482450019001014,482450019001,48245001900,48245.0,2.0,1.0,7.0,1.0,1.0,0.0,0.0,12.0,4.0,86691.0,0.0,B482450019001014,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483048024-86273V9X+WH4-3-2-2-2,1.0,1.0,ST00nsi-483048024-86273V9X+WH4-3-2-2-2AP000000,nsi-483048024-86273V9X+WH4-3-2-2-2,2.0,1.0,Beaumont,-94.101049,30.069769,RES1-2SWB,POINT (-94.101049 30.069769),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"6 Any Race, Hispanic"
B482450019001014H005,482450019001014,482450019001014,482450019001,48245001900,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,67516.0,0.0,B482450019001014,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483048025-86273VCX+2PX-4-4-3-4,1.0,1.0,ST00nsi-483048025-86273VCX+2PX-4-4-3-4AP000000,nsi-483048025-86273VCX+2PX-4-4-3-4,2.0,1.0,Beaumont,-94.100628,30.070123,RES1-1SNB,POINT (-94.100628 30.070123),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"2 Black alone, Not Hispanic"
B482450019001014H004,482450019001014,482450019001014,482450019001,48245001900,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,132975.0,0.0,B482450019001014,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483048026-86273VCX+2GC-3-5-4-5,1.0,1.0,ST00nsi-483048026-86273VCX+2GC-3-5-4-5AP000000,nsi-483048026-86273VCX+2GC-3-5-4-5,2.0,1.0,Beaumont,-94.101244,30.070054,RES1-1SNB,POINT (-94.101244 30.070054),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"2 Black alone, Not Hispanic"
B482450019001014H008,482450019001014,482450019001014,482450019001,48245001900,48245.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,9.0,3.0,47831.0,0.0,B482450019001014,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483048027-86273VCX+2RF-2-2-3-3,1.0,1.0,ST00nsi-483048027-86273VCX+2RF-2-2-3-3AP000000,nsi-483048027-86273VCX+2RF-2-2-3-3,2.0,1.0,Beaumont,-94.100468,30.070051,RES1-1SNB,POINT (-94.100468 30.070051),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"6 Any Race, Hispanic"
B482450019001014H001,482450019001014,482450019001014,482450019001,48245001900,48245.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,20048.0,0.0,B482450019001014,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483048028-86273V9X+XR8-4-4-5-4,1.0,1.0,ST00nsi-483048028-86273V9X+XR8-4-4-5-4AP000000,nsi-483048028-86273V9X+XR8-4-4-5-4,2.0,1.0,Beaumont,-94.100419,30.069904,RES1-1SNB,POINT (-94.100419 30.069904),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"1 White alone, Not Hispanic"
B482450019001014H003,482450019001014,482450019001014,482450019001,48245001900,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,40461.0,0.0,B482450019001014,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483050161-86273V9X+VPP-3-3-3-3,1.0,1.0,ST00nsi-483050161-86273V9X+VPP-3-3-3-3AP000000,nsi-483050161-86273V9X+VPP-3-3-3-3,2.0,1.0,Beaumont,-94.100675,30.069717,RES1-1SNB,POINT (-94.100675 30.069717),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"2 Black alone, Not Hispanic"
B482450019001014H006,482450019001014,482450019001014,482450019001,48245001900,48245.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,5.0,3.0,29319.0,0.0,B482450019001014,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050164-86273V9X+RMC-3-3-3-3,1.0,1.0,ST00nsi-483050164-86273V9X+RMC-3-3-3-3AP000001,nsi-483050164-86273V9X+RMC-3-3-3-3,2.0,2.0,Beaumont,-94.100859,30.069562,RES1-1SWB,POINT (-94.100859 30.069562),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"6 Any Race, Hispanic"
B482450019001014H007,482450019001014,482450019001014,482450019001,48245001900,48245.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,9.0,3.0,49332.0,0.0,B482450019001014,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050164-86273V9X+RMC-3-3-3-3,1.0,1.0,ST00nsi-483050164-86273V9X+RMC-3-3-3-3AP000000,nsi-483050164-86273V9X+RMC-3-3-3-3,2.0,1.0,Beaumont,-94.100859,30.069562,RES1-1SWB,POINT (-94.100859 30.069562),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,"6 Any Race, Hispanic"
B482450020001000H008,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,47734.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050166-86273V6X+GF3-2-1-3-2,1.0,1.0,ST00nsi-483050166-86273V6X+GF3-2-1-3-2AP000000,nsi-483050166-86273V6X+GF3-2-1-3-2,2.0,1.0,Beaumont,-94.101341,30.061262,RES1-2SNB,POINT (-94.101341 30.061262),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H020,482450020001000,482450020001000,482450020001,48245002000,48245.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,10.0,3.0,53780.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050166-86273V6X+GF3-2-1-3-2,1.0,1.0,ST00nsi-483050166-86273V6X+GF3-2-1-3-2AP000001,nsi-483050166-86273V6X+GF3-2-1-3-2,2.0,2.0,Beaumont,-94.101341,30.061262,RES1-2SNB,POINT (-94.101341 30.061262),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"6 Any Race, Hispanic"
B482450020001000H001,482450020001000,482450020001000,482450020001,48245002000,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2752.0,1.0,B482450020001000,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483050168-86273V6X+PFG-3-2-3-2,1.0,1.0,ST00nsi-483050168-86273V6X+PFG-3-2-3-2AP000000,nsi-483050168-86273V6X+PFG-3-2-3-2,2.0,1.0,Beaumont,-94.101298,30.061816,RES1-1SNB,POINT (-94.101298 30.061816),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H003,482450020001000,482450020001000,482450020001,48245002000,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,147019.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050170-86273V6X+MJR-6-2-6-2,1.0,1.0,ST00nsi-483050170-86273V6X+MJR-6-2-6-2AP000001,nsi-483050170-86273V6X+MJR-6-2-6-2,2.0,2.0,Beaumont,-94.10099,30.061739,RES3A,POINT (-94.10099 30.061739),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H011,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,57700.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050170-86273V6X+MJR-6-2-6-2,1.0,1.0,ST00nsi-483050170-86273V6X+MJR-6-2-6-2AP000000,nsi-483050170-86273V6X+MJR-6-2-6-2,2.0,1.0,Beaumont,-94.10099,30.061739,RES3A,POINT (-94.10099 30.061739),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H021,482450020001000,482450020001000,482450020001,48245002000,48245.0,6.0,2.0,7.0,1.0,1.0,0.0,0.0,10.0,3.0,59032.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050172-86273V6X+P7G-2-1-3-2,1.0,1.0,ST00nsi-483050172-86273V6X+P7G-2-1-3-2AP000001,nsi-483050172-86273V6X+P7G-2-1-3-2,2.0,2.0,Beaumont,-94.101811,30.061813,RES1-1SNB,POINT (-94.101811 30.061813),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"6 Any Race, Hispanic"
B482450020001000H017,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,6.0,1.0,1.0,0.0,0.0,11.0,3.0,64168.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050172-86273V6X+P7G-2-1-3-2,1.0,1.0,ST00nsi-483050172-86273V6X+P7G-2-1-3-2AP000000,nsi-483050172-86273V6X+P7G-2-1-3-2,2.0,1.0,Beaumont,-94.101811,30.061813,RES1-1SNB,POINT (-94.101811 30.061813),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"6 Any Race, Hispanic"
B482450020001000H010,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,64236.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050174-86273V6X+MGW-5-2-6-2,1.0,1.0,ST00nsi-483050174-86273V6X+MGW-5-2-6-2AP000001,nsi-483050174-86273V6X+MGW-5-2-6-2,2.0,2.0,Beaumont,-94.101168,30.061728,RES3A,POINT (-94.101168 30.061728),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H018,482450020001000,482450020001000,482450020001,48245002000,48245.0,4.0,2.0,6.0,1.0,1.0,0.0,0.0,15.0,5.0,158882.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050174-86273V6X+MGW-5-2-6-2,1.0,1.0,ST00nsi-483050174-86273V6X+MGW-5-2-6-2AP000000,nsi-483050174-86273V6X+MGW-5-2-6-2,2.0,1.0,Beaumont,-94.101168,30.061728,RES3A,POINT (-94.101168 30.061728),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"6 Any Race, Hispanic"
B482450020001000H015,482450020001000,482450020001000,482450020001,48245002000,48245.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,72536.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050176-86273V6X+P8H-2-1-3-2,1.0,1.0,ST00nsi-483050176-86273V6X+P8H-2-1-3-2AP000001,nsi-483050176-86273V6X+P8H-2-1-3-2,2.0,2.0,Beaumont,-94.10165,30.061803,RES1-1SNB,POINT (-94.10165 30.061803),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H012,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,44747.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050176-86273V6X+P8H-2-1-3-2,1.0,1.0,ST00nsi-483050176-86273V6X+P8H-2-1-3-2AP000000,nsi-483050176-86273V6X+P8H-2-1-3-2,2.0,1.0,Beaumont,-94.10165,30.061803,RES1-1SNB,POINT (-94.10165 30.061803),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H016,482450020001000,482450020001000,482450020001,48245002000,48245.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,12867.0,1.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050178-86273V6X+PC3-4-2-3-2,1.0,1.0,ST00nsi-483050178-86273V6X+PC3-4-2-3-2AP000000,nsi-483050178-86273V6X+PC3-4-2-3-2,2.0,1.0,Beaumont,-94.101461,30.061772,RES1-1SNB,POINT (-94.101461 30.061772),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H002,482450020001000,482450020001000,482450020001,48245002000,48245.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,12159.0,1.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050178-86273V6X+PC3-4-2-3-2,1.0,1.0,ST00nsi-483050178-86273V6X+PC3-4-2-3-2AP000001,nsi-483050178-86273V6X+PC3-4-2-3-2,2.0,2.0,Beaumont,-94.101461,30.061772,RES1-1SNB,POINT (-94.101461 30.061772),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H009,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,24844.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050180-86273V6X+H8J-2-1-1-2,1.0,1.0,ST00nsi-483050180-86273V6X+H8J-2-1-1-2AP000001,nsi-483050180-86273V6X+H8J-2-1-1-2,2.0,2.0,Beaumont,-94.101747,30.061465,RES1-2SNB,POINT (-94.101747 30.061465),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H013,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,25764.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050180-86273V6X+H8J-2-1-1-2,1.0,1.0,ST00nsi-483050180-86273V6X+H8J-2-1-1-2AP000000,nsi-483050180-86273V6X+H8J-2-1-1-2,2.0,1.0,Beaumont,-94.101747,30.061465,RES1-2SNB,POINT (-94.101747 30.061465),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H004,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,36211.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050182-86273V6X+GJ6-3-2-3-2,1.0,1.0,ST00nsi-483050182-86273V6X+GJ6-3-2-3-2AP000001,nsi-483050182-86273V6X+GJ6-3-2-3-2,2.0,2.0,Beaumont,-94.100992,30.061293,RES1-1SNB,POINT (-94.100992 30.061293),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H006,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,13.0,5.0,106105.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050182-86273V6X+GJ6-3-2-3-2,1.0,1.0,ST00nsi-483050182-86273V6X+GJ6-3-2-3-2AP000000,nsi-483050182-86273V6X+GJ6-3-2-3-2,2.0,1.0,Beaumont,-94.100992,30.061293,RES1-1SNB,POINT (-94.100992 30.061293),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H007,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,141567.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050186-86273V6X+F8R-3-2-2-3,1.0,1.0,ST00nsi-483050186-86273V6X+F8R-3-2-2-3AP000001,nsi-483050186-86273V6X+F8R-3-2-2-3,2.0,2.0,Beaumont,-94.101748,30.061243,RES1-1SNB,POINT (-94.101748 30.061243),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H019,482450020001000,482450020001000,482450020001,48245002000,48245.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,11.0,3.0,73294.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050186-86273V6X+F8R-3-2-2-3,1.0,1.0,ST00nsi-483050186-86273V6X+F8R-3-2-2-3AP000000,nsi-483050186-86273V6X+F8R-3-2-2-3,2.0,1.0,Beaumont,-94.101748,30.061243,RES1-1SNB,POINT (-94.101748 30.061243),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"6 Any Race, Hispanic"
B482450020001000H005,482450020001000,482450020001000,482450020001,48245002000,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,13.0,5.0,115224.0,0.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050188-86273V6X+G94-2-1-2-2,1.0,1.0,ST00nsi-483050188-86273V6X+G94-2-1-2-2AP000000,nsi-483050188-86273V6X+G94-2-1-2-2,2.0,1.0,Beaumont,-94.101559,30.061272,RES1-1SNB,POINT (-94.101559 30.061272),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001000H014,482450020001000,482450020001000,482450020001,48245002000,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,15407.0,1.0,B482450020001000,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-483050188-86273V6X+G94-2-1-2-2,1.0,1.0,ST00nsi-483050188-86273V6X+G94-2-1-2-2AP000001,nsi-483050188-86273V6X+G94-2-1-2-2,2.0,2.0,Beaumont,-94.101559,30.061272,RES1-1SNB,POINT (-94.101559 30.061272),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450023003021H003,482450023003021,482450023003021,482450023003,48245002300,48245.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,3.0,2.0,16462.0,0.0,B482450023003021,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483050201-86272VXX+23Q-2-2-3-2,1.0,1.0,ST00nsi-483050201-86272VXX+23Q-2-2-3-2AP000000,nsi-483050201-86272VXX+23Q-2-2-3-2,1.0,1.0,Beaumont,-94.102272,30.047578,RES1-1SNB,POINT (-94.102272 30.047578),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2673196,"6 Any Race, Hispanic"
B482450023003021H002,482450023003021,482450023003021,482450023003,48245002300,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4849.0,1.0,B482450023003021,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483050203-86272VXW+2XG-3-2-3-2,1.0,1.0,ST00nsi-483050203-86272VXW+2XG-3-2-3-2AP000000,nsi-483050203-86272VXW+2XG-3-2-3-2,1.0,1.0,Beaumont,-94.102535,30.047574,RES1-1SNB,POINT (-94.102535 30.047574),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2673196,"2 Black alone, Not Hispanic"
B482450023003021H001,482450023003021,482450023003021,482450023003,48245002300,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,13103.0,1.0,B482450023003021,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-483050205-86272VXW+2PF-2-2-3-1,1.0,1.0,ST00nsi-483050205-86272VXW+2PF-2-2-3-1AP000000,nsi-483050205-86272VXW+2PF-2-2-3-1,1.0,1.0,Beaumont,-94.103188,30.047555,RES1-1SNB,POINT (-94.103188 30.047555),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2673196,"2 Black alone, Not Hispanic"
B482450020001015H002,482450020001015,482450020001015,482450020001,48245002000,48245.0,0.0,,,,,4.0,0.0,0.0,0.0,,,B482450020001015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-483050231-86273V5W+PJ3-1-2-2-3,2.0,2.0,ST00nsi-483050231-86273V5W+PJ3-1-2-2-3AP000001,nsi-483050231-86273V5W+PJ3-1-2-2-3,2.0,2.0,Beaumont,-94.103463,30.059252,RES1-2SNB,POINT (-94.103463 30.059252),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
B482450020001015H005,482450020001015,482450020001015,482450020001,48245002000,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450020001015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-483050231-86273V5W+PJ3-1-2-2-3,2.0,2.0,ST00nsi-483050231-86273V5W+PJ3-1-2-2-3AP000000,nsi-483050231-86273V5W+PJ3-1-2-2-3,2.0,1.0,Beaumont,-94.103463,30.059252,RES1-2SNB,POINT (-94.103463 30.059252),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
B482450020001015H009,482450020001015,482450020001015,482450020001,48245002000,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450020001015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-483050233-86273V5W+WF9-2-2-3-2,2.0,2.0,ST00nsi-483050233-86273V5W+WF9-2-2-3-2AP000001,nsi-483050233-86273V5W+WF9-2-2-3-2,2.0,2.0,Beaumont,-94.103753,30.059779,RES1-1SNB,POINT (-94.103753 30.059779),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
B482450020001015H010,482450020001015,482450020001015,482450020001,48245002000,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450020001015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-483050233-86273V5W+WF9-2-2-3-2,2.0,2.0,ST00nsi-483050233-86273V5W+WF9-2-2-3-2AP000000,nsi-483050233-86273V5W+WF9-2-2-3-2,2.0,1.0,Beaumont,-94.103753,30.059779,RES1-1SNB,POINT (-94.103753 30.059779),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
B482450020001015H004,482450020001015,482450020001015,482450020001,48245002000,48245.0,0.0,,,,,4.0,0.0,0.0,0.0,,,B482450020001015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-483050235-86273V5W+WH8-3-1-2-2,2.0,2.0,ST00nsi-483050235-86273V5W+WH8-3-1-2-2AP000000,nsi-483050235-86273V5W+WH8-3-1-2-2,2.0,1.0,Beaumont,-94.103555,30.059799,RES1-1SNB,POINT (-94.103555 30.059799),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-483050237-86273V5W+WJH-1-2-1-2,,,,,,RES1-1SNB,POINT (-94.103389 30.059813),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
B482450020001015H006,482450020001015,482450020001015,482450020001,48245002000,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450020001015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-483050239-86273V5W+WP2-3-2-2-2,2.0,2.0,ST00nsi-483050239-86273V5W+WP2-3-2-2-2AP000001,nsi-483050239-86273V5W+WP2-3-2-2-2,2.0,2.0,Beaumont,-94.103233,30.059773,RES1-1SNB,POINT (-94.103233 30.059773),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-483050241-86273V5W+WC6-2-2-2-2,,,,,,RES1-1SNB,POINT (-94.103987 30.059781),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
B482450020001015H007,482450020001015,482450020001015,482450020001,48245002000,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450020001015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-483050243-86273V5W+P99-4-1-4-2,2.0,2.0,ST00nsi-483050243-86273V5W+P99-4-1-4-2AP000001,nsi-483050243-86273V5W+P99-4-1-4-2,2.0,2.0,Beaumont,-94.104015,30.05928,RES1-1SNB,POINT (-94.104015 30.05928),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
B482450020001015H008,482450020001015,482450020001015,482450020001,48245002000,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450020001015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-483050243-86273V5W+P99-4-1-4-2,2.0,2.0,ST00nsi-483050243-86273V5W+P99-4-1-4-2AP000000,nsi-483050243-86273V5W+P99-4-1-4-2,2.0,1.0,Beaumont,-94.104015,30.05928,RES1-1SNB,POINT (-94.104015 30.05928),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
